,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2111,2023-11-20 15:00:00,37411.11000000,37493.20000000,37219.53000000,37461.61000000,2724.55322000,1700495999999,101788710.51157840,93436,1455.50194000,54386279.32774470,0
2112,2023-11-20 16:00:00,37461.62000000,37628.00000000,37233.60000000,37234.83000000,2810.62547000,1700499599999,105187542.87561420,109898,1395.86699000,52248160.28558240,0
2113,2023-11-20 17:00:00,37234.83000000,37750.00000000,36812.13000000,37576.66000000,4849.07230000,1700503199999,181080640.86988910,167535,2505.94153000,93601903.85319910,0
2114,2023-11-20 18:00:00,37576.65000000,37690.00000000,37302.02000000,37527.26000000,2382.84133000,1700506799999,89391572.84229750,113054,1117.33957000,41916677.57701490,0
2115,2023-11-20 19:00:00,37527.26000000,37746.00000000,37450.00000000,37569.23000000,1463.56511000,1700510399999,55037715.13468300,69736,692.75975000,26054602.69340620,0
2116,2023-11-20 20:00:00,37569.23000000,37597.62000000,37412.21000000,37548.69000000,1036.14601000,1700513999999,38858941.42309540,50960,483.11492000,18117828.26196680,0
2117,2023-11-20 21:00:00,37548.68000000,37566.00000000,37271.10000000,37415.99000000,1077.34423000,1700517599999,40266503.78355950,63001,475.71869000,17777980.93666840,0
2118,2023-11-20 22:00:00,37416.00000000,37570.72000000,37346.15000000,37425.78000000,948.85312000,1700521199999,35548029.79431340,48116,418.58424000,15682569.79938540,0
2119,2023-11-20 23:00:00,37425.78000000,37605.76000000,37425.78000000,37448.78000000,901.20393000,1700524799999,33811847.18668490,50865,456.81156000,17137650.72574560,0
2120,2023-11-21 00:00:00,37448.79000000,37516.48000000,37304.72000000,37394.17000000,807.25113000,1700528399999,30207027.30257980,50548,369.24259000,13816296.10245430,0
2121,2023-11-21 01:00:00,37394.16000000,37630.60000000,37350.13000000,37600.61000000,931.86557000,1700531999999,34929182.18643630,41881,469.84264000,17614932.13515550,0
2122,2023-11-21 02:00:00,37600.61000000,37649.44000000,37419.57000000,37452.34000000,1203.93489000,1700535599999,45180347.88890640,58009,554.57421000,20814100.13972640,0
2123,2023-11-21 03:00:00,37452.33000000,37555.99000000,37399.99000000,37464.86000000,827.17777000,1700539199999,31007986.88993100,37939,389.89085000,14615421.28320330,0
2124,2023-11-21 04:00:00,37464.86000000,37480.17000000,37388.00000000,37389.98000000,439.33359000,1700542799999,16448735.90721560,25200,208.87873000,7820426.56554390,0
2125,2023-11-21 05:00:00,37389.99000000,37398.81000000,37316.00000000,37355.89000000,676.29647000,1700546399999,25266309.67393320,35850,262.14138000,9793010.65205200,0
2126,2023-11-21 06:00:00,37355.90000000,37411.10000000,37322.00000000,37369.98000000,544.79359000,1700549999999,20361908.50873020,25992,281.14857000,10508127.44859260,0
2127,2023-11-21 07:00:00,37369.98000000,37369.99000000,37241.25000000,37279.91000000,857.67782000,1700553599999,31982373.50731910,41181,349.39708000,13028101.25320950,0
2128,2023-11-21 08:00:00,37279.91000000,37418.00000000,37270.25000000,37407.62000000,635.28673000,1700557199999,23721401.85556700,29842,343.80059000,12837345.44500100,0
2129,2023-11-21 09:00:00,37407.63000000,37407.63000000,37312.00000000,37314.01000000,557.75322000,1700560799999,20840338.15002480,28077,221.45349000,8274167.50722180,0
2130,2023-11-21 10:00:00,37314.01000000,37406.91000000,37312.28000000,37345.62000000,647.08581000,1700564399999,24180588.86458150,28003,291.97403000,10909366.33231020,0
2131,2023-11-21 11:00:00,37345.63000000,37356.87000000,37150.00000000,37174.97000000,1039.60561000,1700567999999,38702516.40366390,48582,429.59074000,15991532.25162910,0
2132,2023-11-21 12:00:00,37174.97000000,37229.97000000,37112.19000000,37184.00000000,1005.12665000,1700571599999,37365359.62302700,45854,477.73454000,17760272.06070190,0
2133,2023-11-21 13:00:00,37184.00000000,37199.93000000,37000.00000000,37011.88000000,1600.14250000,1700575199999,59366702.68976130,57456,670.79309000,24885957.74737230,0
2134,2023-11-21 14:00:00,37011.88000000,37015.93000000,36450.00000000,36635.97000000,4850.97750000,1700578799999,178329428.75685930,150708,2127.56845000,78186375.42930340,0
2135,2023-11-21 15:00:00,36635.97000000,37190.67000000,36250.00000000,36975.04000000,8106.67553000,1700582399999,296914557.20528570,246936,4034.64999000,147774190.67962580,0
2136,2023-11-21 16:00:00,36975.03000000,37267.00000000,36755.00000000,37194.80000000,3048.92805000,1700585999999,112797893.22878660,125305,1512.09580000,55948432.61192140,0
2137,2023-11-21 17:00:00,37194.80000000,37500.00000000,36580.00000000,36901.99000000,4608.72299000,1700589599999,171046684.52034400,191067,2275.43409000,84473537.18113900,0
2138,2023-11-21 18:00:00,36901.99000000,36974.41000000,36700.00000000,36883.25000000,2374.91675000,1700593199999,87503473.13739630,121744,1141.30403000,42048612.99848420,0
2139,2023-11-21 19:00:00,36883.25000000,37115.99000000,36752.52000000,36980.00000000,1514.28001000,1700596799999,55981857.06825980,91507,734.65328000,27159698.23840360,0
2140,2023-11-21 20:00:00,36979.99000000,37170.00000000,36835.01000000,36935.90000000,1773.88187000,1700600399999,65627505.06470140,92989,875.90833000,32406777.01122250,0
2141,2023-11-21 21:00:00,36935.89000000,37023.01000000,36719.88000000,36833.92000000,1570.82351000,1700603999999,57928231.71051830,77131,760.93422000,28061855.81540980,0
2142,2023-11-21 22:00:00,36833.91000000,36890.39000000,36287.00000000,36377.58000000,2930.05245000,1700607599999,107111820.36072730,114320,1248.03152000,45642743.46134540,0
2143,2023-11-21 23:00:00,36377.58000000,36422.44000000,35735.00000000,35741.65000000,5093.95803000,1700611199999,183945265.47729880,170774,2340.37844000,84548729.20683110,0
2144,2023-11-22 00:00:00,35741.65000000,36147.19000000,35632.01000000,36108.17000000,3501.60111000,1700614799999,125893594.70408180,110986,1935.52541000,69607595.00048120,0
2145,2023-11-22 01:00:00,36108.16000000,36193.26000000,36065.79000000,36093.02000000,1755.57524000,1700618399999,63422040.73135730,56100,1078.54084000,38962865.45172610,0
2146,2023-11-22 02:00:00,36093.01000000,36306.71000000,36035.00000000,36294.13000000,1279.62967000,1700621999999,46253604.08998010,45846,735.08065000,26576250.39878380,0
2147,2023-11-22 03:00:00,36294.12000000,36380.00000000,36260.00000000,36380.00000000,1484.80236000,1700625599999,53953365.92592840,41801,970.22518000,35259186.92432940,0
2148,2023-11-22 04:00:00,36379.99000000,36464.10000000,36325.44000000,36418.07000000,1538.14818000,1700629199999,55981975.59790460,51672,859.01945000,31264079.60170600,0
2149,2023-11-22 05:00:00,36418.07000000,36479.84000000,36339.13000000,36358.99000000,1112.46786000,1700632799999,40506589.20075800,36875,546.97626000,19916638.18999580,0
2150,2023-11-22 06:00:00,36358.99000000,36556.00000000,36358.99000000,36514.50000000,1026.35632000,1700636399999,37444460.59984180,46207,607.85570000,22175384.92748340,0
2151,2023-11-22 07:00:00,36514.50000000,36558.87000000,36436.00000000,36439.81000000,993.26670000,1700639999999,36257203.83521780,41904,456.34276000,16657794.47176240,0
2152,2023-11-22 08:00:00,36439.80000000,36562.06000000,36391.03000000,36560.22000000,959.17466000,1700643599999,34981085.25877940,48154,433.40482000,15805946.23413590,0
2153,2023-11-22 09:00:00,36560.23000000,36701.90000000,36508.19000000,36690.98000000,1198.52624000,1700647199999,43871686.67726900,51114,695.69418000,25465147.02519550,0
2154,2023-11-22 10:00:00,36690.98000000,36773.53000000,36566.81000000,36664.46000000,1212.72265000,1700650799999,44470609.67883160,54547,582.82361000,21372608.39546990,0
2155,2023-11-22 11:00:00,36664.47000000,36668.85000000,36436.64000000,36463.93000000,1307.35285000,1700654399999,47774242.95297760,56262,612.34347000,22380087.84671480,0
2156,2023-11-22 12:00:00,36463.94000000,36588.74000000,36447.17000000,36557.54000000,1006.78143000,1700657999999,36769504.05260770,46634,478.99571000,17493577.50936490,0
2157,2023-11-22 13:00:00,36557.55000000,36649.76000000,36447.21000000,36595.57000000,1508.73122000,1700661599999,55148710.18865670,63893,767.39618000,28050480.24706100,0
2158,2023-11-22 14:00:00,36595.49000000,36650.00000000,36276.06000000,36397.39000000,2095.04502000,1700665199999,76422048.66595260,73519,889.30996000,32438959.45497360,0
2159,2023-11-22 15:00:00,36397.39000000,36638.91000000,36239.20000000,36481.14000000,2010.73221000,1700668799999,73230393.90022510,94234,991.87725000,36129638.02315750,0
2160,2023-11-22 16:00:00,36481.15000000,36580.28000000,36372.58000000,36469.87000000,1338.93875000,1700672399999,48827741.56591390,70642,706.88774000,25779896.76128990,0
2161,2023-11-22 17:00:00,36469.86000000,36638.43000000,36456.42000000,36586.75000000,1158.99836000,1700675999999,42364244.52227380,60510,596.68083000,21809226.32933420,0
2162,2023-11-22 18:00:00,36586.76000000,37270.00000000,36562.57000000,37197.99000000,4906.80324000,1700679599999,181678392.20309120,149946,2705.35425000,100157298.75371100,0
2163,2023-11-22 19:00:00,37197.99000000,37431.21000000,37105.00000000,37289.98000000,2692.63846000,1700683199999,100388158.66657230,101202,1380.84713000,51487584.83908820,0
2164,2023-11-22 20:00:00,37289.98000000,37618.00000000,37214.81000000,37615.99000000,2568.51533000,1700686799999,96172284.99030930,90551,1391.54315000,52121081.10081260,0
2165,2023-11-22 21:00:00,37615.98000000,37861.10000000,37515.33000000,37607.08000000,4220.12483000,1700690399999,159020908.59660510,122964,2100.93715000,79186935.03000290,0
2166,2023-11-22 22:00:00,37607.09000000,37750.50000000,37380.00000000,37445.90000000,2135.97796000,1700693999999,80170022.41166800,69229,744.00525000,27945582.85026950,0
2167,2023-11-22 23:00:00,37445.91000000,37487.57000000,37250.55000000,37408.34000000,2038.39632000,1700697599999,76138153.41054490,63582,779.04481000,29101622.95910410,0
2168,2023-11-23 00:00:00,37408.35000000,37535.10000000,37288.74000000,37302.22000000,1330.15400000,1700701199999,49748363.43074270,53874,626.63815000,23439550.79978230,0
2169,2023-11-23 01:00:00,37302.23000000,37480.17000000,37302.22000000,37408.01000000,967.33696000,1700704799999,36189984.03337050,40033,536.91241000,20085687.18284540,0
2170,2023-11-23 02:00:00,37408.00000000,37439.99000000,37307.37000000,37335.98000000,944.46567000,1700708399999,35285957.89646600,37919,400.94175000,14978402.44595440,0
2171,2023-11-23 03:00:00,37335.97000000,37380.00000000,37240.00000000,37299.69000000,914.08144000,1700711999999,34104646.26719900,34815,362.53467000,13527026.81914560,0
2172,2023-11-23 04:00:00,37299.70000000,37408.65000000,37267.07000000,37340.07000000,652.96425000,1700715599999,24380898.65877370,29478,324.57113000,12119679.83367930,0
2173,2023-11-23 05:00:00,37340.08000000,37411.59000000,37308.12000000,37323.11000000,578.46979000,1700719199999,21607426.80280700,26323,276.34817000,10322680.27807000,0
2174,2023-11-23 06:00:00,37323.11000000,37336.65000000,37268.25000000,37272.68000000,626.65148000,1700722799999,23367069.56339060,29390,227.26683000,8474049.53016640,0
2175,2023-11-23 07:00:00,37272.68000000,37369.22000000,37272.68000000,37369.21000000,800.38751000,1700726399999,29891202.91848310,29958,305.17679000,11395745.56775740,0
2176,2023-11-23 08:00:00,37369.22000000,37514.11000000,37358.54000000,37500.00000000,1010.68766000,1700729999999,37844204.62629790,40583,511.57055000,19155091.89712130,0
2177,2023-11-23 09:00:00,37500.01000000,37653.44000000,37449.12000000,37637.83000000,1175.38040000,1700733599999,44118590.20113870,41356,633.86735000,23796741.20368140,0
2178,2023-11-23 10:00:00,37637.83000000,37639.59000000,37435.35000000,37461.36000000,1122.38227000,1700737199999,42105505.54903500,40236,406.69555000,15254023.33549760,0
2179,2023-11-23 11:00:00,37461.36000000,37464.98000000,37159.95000000,37370.00000000,2265.17374000,1700740799999,84469126.49070810,66722,941.14274000,35099293.59900980,0
2180,2023-11-23 12:00:00,37370.00000000,37530.00000000,37261.10000000,37303.87000000,1254.69329000,1700744399999,46910169.45561250,52645,647.37454000,24206709.38455150,0
2181,2023-11-23 13:00:00,37303.87000000,37393.94000000,37221.75000000,37238.00000000,928.56627000,1700747999999,34645238.29315900,42235,450.12358000,16795369.76409400,0
2182,2023-11-23 14:00:00,37238.00000000,37300.00000000,37123.77000000,37204.11000000,1258.81513000,1700751599999,46837293.17938560,52012,621.75810000,23133129.19832610,0
2183,2023-11-23 15:00:00,37204.10000000,37245.52000000,36870.00000000,36951.34000000,2323.64080000,1700755199999,86076410.72934450,80418,1053.80377000,39034519.46003790,0
2184,2023-11-23 16:00:00,36951.34000000,37170.98000000,36917.00000000,37084.00000000,1288.80210000,1700758799999,47797294.00533630,54595,667.69204000,24759198.30918780,0
2185,2023-11-23 17:00:00,37084.00000000,37236.00000000,37082.01000000,37169.78000000,723.73023000,1700762399999,26911711.02099670,44342,378.30345000,14065819.43488780,0
2186,2023-11-23 18:00:00,37169.77000000,37289.71000000,37163.55000000,37255.71000000,682.19673000,1700765999999,25416406.20957770,38541,355.75587000,13252790.15188020,0
2187,2023-11-23 19:00:00,37255.71000000,37350.00000000,37181.04000000,37281.42000000,758.14365000,1700769599999,28247893.28523110,39531,358.38152000,13353254.31243380,0
2188,2023-11-23 20:00:00,37281.42000000,37385.00000000,37271.10000000,37278.95000000,616.07088000,1700773199999,22995051.13548340,34901,249.84824000,9325257.62249600,0
2189,2023-11-23 21:00:00,37278.95000000,37374.44000000,37239.01000000,37245.87000000,553.79785000,1700776799999,20661691.25699130,31340,256.72837000,9577375.58065080,0
2190,2023-11-23 22:00:00,37245.88000000,37305.82000000,37203.65000000,37304.99000000,412.15546000,1700780399999,15351516.83391740,20970,166.18753000,6189689.39576130,0
2191,2023-11-23 23:00:00,37305.00000000,37385.00000000,37260.34000000,37294.28000000,639.18126000,1700783999999,23862997.01069950,30067,326.72822000,12198258.83780240,0
2192,2023-11-24 00:00:00,37294.27000000,37334.91000000,37251.51000000,37294.47000000,385.09738000,1700787599999,14364379.33568240,28360,169.65574000,6328558.52558240,0
2193,2023-11-24 01:00:00,37294.47000000,37494.57000000,37294.47000000,37395.97000000,1144.47678000,1700791199999,42835269.46536230,44427,645.68207000,24166092.84483910,0
2194,2023-11-24 02:00:00,37395.97000000,37438.36000000,37326.36000000,37383.51000000,520.12405000,1700794799999,19450194.90397460,28835,244.55054000,9144562.28397880,0
2195,2023-11-24 03:00:00,37383.51000000,37393.32000000,37302.54000000,37315.65000000,410.98512000,1700798399999,15352988.05543540,25098,163.26512000,6099185.27103640,0
2196,2023-11-24 04:00:00,37315.64000000,37360.28000000,37300.39000000,37348.00000000,446.26933000,1700801999999,16657587.90198610,21360,217.83472000,8130655.30707440,0
2197,2023-11-24 05:00:00,37348.01000000,37425.65000000,37309.00000000,37425.64000000,436.72467000,1700805599999,16315834.06828370,23738,189.97895000,7098925.99098840,0
2198,2023-11-24 06:00:00,37425.65000000,37425.65000000,37363.62000000,37379.17000000,605.41744000,1700809199999,22637879.43699160,23937,258.42017000,9662531.79658710,0
2199,2023-11-24 07:00:00,37379.17000000,37567.99000000,37356.01000000,37522.99000000,1229.06589000,1700812799999,46026864.10425630,36535,605.78021000,22688333.85920860,0
2200,2023-11-24 08:00:00,37522.99000000,37570.00000000,37423.90000000,37437.90000000,1043.73164000,1700816399999,39136197.66893800,44563,495.71361000,18588700.32027910,0
2201,2023-11-24 09:00:00,37437.91000000,37722.88000000,37436.51000000,37622.41000000,2021.09515000,1700819999999,75987129.04559910,60181,1107.20982000,41630692.20997380,0
2202,2023-11-24 10:00:00,37622.42000000,37988.00000000,37575.46000000,37597.37000000,3854.95684000,1700823599999,145555295.25440790,108163,2052.65744000,77537225.26122430,0
2203,2023-11-24 11:00:00,37597.35000000,38035.46000000,37563.66000000,37741.99000000,4182.98301000,1700827199999,158219735.46822950,113054,2267.79764000,85800064.24786070,0
2204,2023-11-24 12:00:00,37741.99000000,37971.76000000,37696.01000000,37713.99000000,2507.28657000,1700830799999,94860030.03557970,77484,1209.25051000,45751223.95481700,0
2205,2023-11-24 13:00:00,37713.99000000,37858.00000000,37622.06000000,37771.99000000,1967.32924000,1700834399999,74214179.61956970,65064,926.15222000,34941381.98904420,0
2206,2023-11-24 14:00:00,37771.99000000,37812.90000000,37600.00000000,37791.72000000,1475.22538000,1700837999999,55635491.44785400,53177,710.43037000,26791026.96837140,0
2207,2023-11-24 15:00:00,37791.73000000,38414.00000000,37775.93000000,38221.11000000,7113.22828000,1700841599999,271285282.05851410,163601,3737.03529000,142530577.89791300,0
2208,2023-11-24 16:00:00,38221.10000000,38349.00000000,37550.32000000,37725.99000000,5976.86402000,1700845199999,226749753.46051530,139616,2935.96767000,111329209.62694090,0
2209,2023-11-24 17:00:00,37725.98000000,37918.92000000,37630.00000000,37850.00000000,2933.92934000,1700848799999,110836919.07373930,77376,1444.06768000,54550356.98467330,0
2210,2023-11-24 18:00:00,37850.00000000,37891.70000000,37570.52000000,37722.53000000,1451.09604000,1700852399999,54759026.82482780,56746,643.21378000,24270505.32129990,0
2211,2023-11-24 19:00:00,37722.53000000,37800.05000000,37617.74000000,37766.11000000,1113.56107000,1700855999999,42006658.36210420,41090,596.59154000,22507293.59411450,0
2212,2023-11-24 20:00:00,37766.11000000,37888.75000000,37732.60000000,37827.57000000,805.79457000,1700859599999,30468916.28712750,32006,373.09453000,14107138.11168870,0
2213,2023-11-24 21:00:00,37827.57000000,37943.60000000,37777.61000000,37824.34000000,1120.24504000,1700863199999,42416632.71207050,37388,496.85910000,18813837.57367310,0
2214,2023-11-24 22:00:00,37824.35000000,37842.86000000,37645.00000000,37682.17000000,1011.74773000,1700866799999,38175320.29007700,40468,437.75046000,16514975.78451970,0
2215,2023-11-24 23:00:00,37682.18000000,37724.85000000,37580.00000000,37713.57000000,923.57188000,1700870399999,34768163.19802210,37147,420.21318000,15820025.90649360,0
2216,2023-11-25 00:00:00,37713.57000000,37775.06000000,37676.03000000,37717.99000000,764.00206000,1700873999999,28820659.01040930,30030,439.36574000,16573016.72410600,0
2217,2023-11-25 01:00:00,37718.00000000,37817.57000000,37715.48000000,37787.92000000,500.40598000,1700877599999,18896351.48398090,25302,232.51713000,8780000.88509770,0
2218,2023-11-25 02:00:00,37787.92000000,37822.58000000,37716.00000000,37821.58000000,559.60222000,1700881199999,21140030.58019940,25914,214.60945000,8108723.77096700,0
2219,2023-11-25 03:00:00,37821.57000000,37839.44000000,37750.00000000,37798.00000000,549.97960000,1700884799999,20795033.95174810,25159,226.88762000,8577973.62733570,0
2220,2023-11-25 04:00:00,37797.99000000,37798.00000000,37745.86000000,37777.94000000,350.39322000,1700888399999,13233644.20551740,20707,158.03191000,5968399.11904380,0
2221,2023-11-25 05:00:00,37777.94000000,37817.07000000,37720.00000000,37812.77000000,366.70312000,1700891999999,13849015.60492520,21129,194.92378000,7361191.22758160,0
2222,2023-11-25 06:00:00,37812.77000000,37826.99000000,37782.44000000,37793.61000000,307.23937000,1700895599999,11614221.04195830,20938,150.10837000,5674144.26451210,0
2223,2023-11-25 07:00:00,37793.62000000,37820.00000000,37740.00000000,37802.40000000,450.15751000,1700899199999,17009090.35446160,25401,194.33476000,7342375.88859230,0
2224,2023-11-25 08:00:00,37802.40000000,37828.93000000,37750.59000000,37761.10000000,416.42036000,1700902799999,15734906.42297790,22679,179.22377000,6772393.11858140,0
2225,2023-11-25 09:00:00,37761.09000000,37775.00000000,37688.00000000,37734.04000000,491.82042000,1700906399999,18558658.03259860,25531,218.32537000,8238082.29868960,0
2226,2023-11-25 10:00:00,37734.04000000,37736.22000000,37642.00000000,37685.40000000,670.14074000,1700909999999,25252924.51418800,29196,286.48852000,10795346.09258960,0
2227,2023-11-25 11:00:00,37685.40000000,37710.42000000,37591.10000000,37652.51000000,733.50965000,1700913599999,27609055.72185160,33545,329.34541000,12396483.84119280,0
2228,2023-11-25 12:00:00,37652.51000000,37721.71000000,37636.21000000,37721.70000000,423.83756000,1700917199999,15969447.32586320,23243,206.62278000,7784823.23398960,0
2229,2023-11-25 13:00:00,37721.71000000,37734.99000000,37644.28000000,37720.21000000,443.54359000,1700920799999,16722049.38317810,25762,186.70110000,7038662.28443540,0
2230,2023-11-25 14:00:00,37720.20000000,37720.39000000,37646.60000000,37677.22000000,427.50470000,1700924399999,16111412.56281550,24062,180.34878000,6796351.02495360,0
2231,2023-11-25 15:00:00,37677.22000000,37712.00000000,37620.00000000,37704.38000000,487.65195000,1700927999999,18370294.09787770,24659,215.49430000,8117454.03870390,0
2232,2023-11-25 16:00:00,37704.38000000,37760.97000000,37699.99000000,37739.01000000,363.13579000,1700931599999,13703729.86964560,21772,152.33666000,5748547.47894270,0
2233,2023-11-25 17:00:00,37739.02000000,37796.79000000,37739.01000000,37765.37000000,426.14657000,1700935199999,16096000.93018990,20840,177.15441000,6691311.67916520,0
2234,2023-11-25 18:00:00,37765.37000000,37820.00000000,37756.24000000,37815.63000000,450.92125000,1700938799999,17040728.60076970,20094,217.72624000,8228125.99723740,0
2235,2023-11-25 19:00:00,37815.63000000,37835.39000000,37790.10000000,37819.43000000,381.86056000,1700942399999,14437808.51590560,18680,206.60894000,7811485.01151130,0
2236,2023-11-25 20:00:00,37819.43000000,37888.00000000,37763.84000000,37788.99000000,763.33330000,1700945999999,28872778.29842200,26975,331.19576000,12527280.44919240,0
2237,2023-11-25 21:00:00,37788.99000000,37809.93000000,37768.06000000,37793.37000000,374.10262000,1700949599999,14137139.48500010,20199,173.71954000,6564511.72203880,0
2238,2023-11-25 22:00:00,37793.38000000,37793.38000000,37711.76000000,37725.01000000,414.96741000,1700953199999,15663533.89173340,20173,140.32475000,5296280.87397860,0
2239,2023-11-25 23:00:00,37725.01000000,37796.76000000,37714.00000000,37780.67000000,278.76509000,1700956799999,10526737.87475780,17458,141.51607000,5343256.63265560,0
2240,2023-11-26 00:00:00,37780.67000000,37784.63000000,37730.69000000,37742.10000000,384.01531000,1700960399999,14499780.87511060,20799,175.70978000,6634264.80270410,0
2241,2023-11-26 01:00:00,37742.10000000,37742.11000000,37678.16000000,37680.53000000,442.94910000,1700963999999,16703893.76544420,24576,179.99517000,6787309.12545060,0
2242,2023-11-26 02:00:00,37680.52000000,37749.99000000,37662.18000000,37744.00000000,318.62001000,1700967599999,12013128.46334880,18635,168.78803000,6363908.92972700,0
2243,2023-11-26 03:00:00,37744.01000000,37745.90000000,37723.60000000,37730.38000000,231.97078000,1700971199999,8752953.01862330,16516,103.08916000,3889808.67916220,0
2244,2023-11-26 04:00:00,37730.39000000,37759.70000000,37694.48000000,37759.70000000,293.05501000,1700974799999,11054510.24307910,16656,136.35199000,5143633.29716840,0
2245,2023-11-26 05:00:00,37759.70000000,37773.22000000,37736.21000000,37773.21000000,257.23329000,1700978399999,9713048.14340450,15975,109.40182000,4130930.70905980,0
2246,2023-11-26 06:00:00,37773.22000000,37791.10000000,37729.00000000,37786.23000000,403.51859000,1700981999999,15238050.20333000,18025,187.17419000,7068092.34743170,0
2247,2023-11-26 07:00:00,37786.23000000,37793.67000000,37752.21000000,37789.78000000,344.06544000,1700985599999,12996363.48288160,19030,170.53655000,6441430.43663900,0
2248,2023-11-26 08:00:00,37789.77000000,37814.63000000,37750.73000000,37755.48000000,419.78255000,1700989199999,15860366.23876090,21489,193.40616000,7307821.98480630,0
2249,2023-11-26 09:00:00,37755.48000000,37783.29000000,37736.30000000,37759.58000000,341.44987000,1700992799999,12893488.67973780,22754,182.04088000,6873886.46395800,0
2250,2023-11-26 10:00:00,37759.57000000,37759.72000000,37697.31000000,37697.31000000,427.54128000,1700996399999,16128061.93780130,23206,151.73235000,5723839.86077000,0
2251,2023-11-26 11:00:00,37697.31000000,37719.99000000,37666.80000000,37679.31000000,568.35866000,1700999999999,21424873.31266550,28120,276.75505000,10432245.88103050,0
2252,2023-11-26 12:00:00,37679.30000000,37679.31000000,37355.00000000,37627.52000000,2283.29944000,1701003599999,85740149.20909750,78182,1017.28428000,38194761.69130540,0
2253,2023-11-26 13:00:00,37627.51000000,37627.52000000,37356.01000000,37514.90000000,1542.20725000,1701007199999,57809539.97055460,59682,700.18642000,26242918.57263080,0
2254,2023-11-26 14:00:00,37514.90000000,37514.91000000,37287.00000000,37341.10000000,1878.68425000,1701010799999,70266057.39208430,59299,836.79059000,31295292.14275770,0
2255,2023-11-26 15:00:00,37341.10000000,37508.00000000,37291.64000000,37437.11000000,1348.98109000,1701014399999,50487066.29243330,47267,698.26832000,26132282.78379490,0
2256,2023-11-26 16:00:00,37437.11000000,37500.20000000,37150.00000000,37226.52000000,2767.47449000,1701017999999,103231850.27260040,83622,1305.98168000,48718086.08925490,0
2257,2023-11-26 17:00:00,37226.52000000,37321.06000000,37154.00000000,37275.22000000,1052.34894000,1701021599999,39192073.35254420,38952,548.81651000,20438529.51252260,0
2258,2023-11-26 18:00:00,37275.21000000,37329.68000000,37163.72000000,37240.99000000,861.65083000,1701025199999,32088014.45287510,33535,424.57940000,15811587.66593310,0
2259,2023-11-26 19:00:00,37241.00000000,37386.49000000,37226.68000000,37380.07000000,544.13844000,1701028799999,20299015.34684970,28168,286.72488000,10696094.40257920,0
2260,2023-11-26 20:00:00,37380.07000000,37649.99000000,37357.68000000,37588.57000000,1408.58514000,1701032399999,52849724.08622660,47100,749.16884000,28103032.24157950,0
2261,2023-11-26 21:00:00,37588.57000000,37643.21000000,37466.66000000,37616.45000000,785.58847000,1701035999999,29499426.54080580,35927,388.04147000,14570680.04513160,0
2262,2023-11-26 22:00:00,37616.44000000,37748.00000000,37600.00000000,37653.25000000,854.98562000,1701039599999,32226060.36076000,35477,451.12315000,17002609.84506310,0
2263,2023-11-26 23:00:00,37653.25000000,37653.25000000,37320.30000000,37447.43000000,1504.03338000,1701043199999,56353697.94838000,55028,762.56974000,28568226.53561780,0
2264,2023-11-27 00:00:00,37447.42000000,37558.64000000,37390.47000000,37486.40000000,710.40414000,1701046799999,26622855.84917710,32536,334.05261000,12517761.22847910,0
2265,2023-11-27 01:00:00,37486.40000000,37569.23000000,37458.00000000,37489.09000000,598.99018000,1701050399999,22468210.67159900,29171,251.81058000,9444661.16788930,0
2266,2023-11-27 02:00:00,37489.09000000,37495.00000000,37230.00000000,37314.94000000,986.14916000,1701053999999,36827727.30828070,44389,429.68697000,16042073.92938630,0
2267,2023-11-27 03:00:00,37314.93000000,37332.00000000,37200.00000000,37309.25000000,830.70713000,1701057599999,30954652.75497950,39142,379.98682000,14161926.78148670,0
2268,2023-11-27 04:00:00,37309.26000000,37385.48000000,37259.42000000,37371.53000000,547.65579000,1701061199999,20439773.14476630,32308,262.40909000,9794665.68060000,0
2269,2023-11-27 05:00:00,37371.52000000,37393.57000000,37300.00000000,37306.32000000,457.61904000,1701064799999,17091326.13066430,25626,222.85382000,8323077.60673010,0
2270,2023-11-27 06:00:00,37306.32000000,37419.56000000,37268.00000000,37272.06000000,547.47014000,1701068399999,20453283.59019850,38300,248.67453000,9289569.00813220,0
2271,2023-11-27 07:00:00,37272.06000000,37339.64000000,37051.00000000,37283.19000000,1547.72116000,1701071999999,57597854.86546750,64336,631.98441000,23521453.87514570,0
2272,2023-11-27 08:00:00,37283.20000000,37396.00000000,37261.00000000,37338.14000000,748.92355000,1701075599999,27959759.73909090,40499,380.39622000,14199706.86644150,0
2273,2023-11-27 09:00:00,37338.14000000,37466.00000000,37337.63000000,37371.09000000,1168.27145000,1701079199999,43708424.93814090,38381,629.58072000,23551356.01495280,0
2274,2023-11-27 10:00:00,37371.10000000,37371.10000000,36960.01000000,37105.57000000,2426.01864000,1701082799999,90133425.94000830,78933,1018.61423000,37847948.23203040,0
2275,2023-11-27 11:00:00,37105.58000000,37151.09000000,36900.00000000,37035.95000000,2185.65149000,1701086399999,80991585.85202630,77980,1091.92719000,40466558.43568740,0
2276,2023-11-27 12:00:00,37035.95000000,37100.00000000,36902.23000000,36971.61000000,1568.88839000,1701089999999,58059941.96158100,60237,737.65705000,27298088.59055230,0
